000000 000000 [hunk] lha start:002000 end:00ef60
000001 000001 [args] e skid.lha_
000002 000002 [home] .
0ade20 008fba: 2013                : move.l  (A3), D0
0ade21 008fbc: 4a80                : tst.l   D0
0ade22 008fbe: 6f0a                : ble     $8fca
0ade23 008fca: 588b                : addq.l  #4, A3
0ade24 008fcc: 41ec 0d94           : lea     ($d94,A4), A0
0ade25 008fd0: b7c8                : cmpa.l  A0, A3
0ade26 008fd2: 65e6                : bcs     $8fba
0ade6b 008fba: 2013                : move.l  (A3), D0
0ade6c 008fbc: 4a80                : tst.l   D0
0ade6d 008fbe: 6f0a                : ble     $8fca
0ade6e 008fca: 588b                : addq.l  #4, A3
0ade6f 008fcc: 41ec 0d94           : lea     ($d94,A4), A0
0ade70 008fd0: b7c8                : cmpa.l  A0, A3
0ade71 008fd2: 65e6                : bcs     $8fba
0ade72 008fba: 2013                : move.l  (A3), D0
0adeb9 008fbc: 4a80                : tst.l   D0
0adeba 008fbe: 6f0a                : ble     $8fca
0adebb 008fca: 588b                : addq.l  #4, A3
0adebc 008fcc: 41ec 0d94           : lea     ($d94,A4), A0
0adebd 008fd0: b7c8                : cmpa.l  A0, A3
0adebe 008fd2: 65e6                : bcs     $8fba
0adebf 008fd4: 4cdf 4c80           : movem.l (A7)+, D7/A2-A3/A6
0adf18 008fd8: 4e5d                : unlk    A5
0adf19 008fda: 4e75                : rts
0adf1a 008f10: 4eba 18a4           : jsr     ($18a4,PC); ($a7b6)
0adf1b 00a7b6: 4e55 fffc           : link    A5, #-$4
0adf1c 00a7ba: 48e7 0012           : movem.l A3/A6, -(A7)
0adf73 00a7be: 266c 0d98           : movea.l ($d98,A4), A3
0adf74 00a7c2: 6018                : bra     $a7dc
0adf75 00a7dc: 41ec 0d98           : lea     ($d98,A4), A0
0adf76 00a7e0: b7c8                : cmpa.l  A0, A3
0adf77 00a7e2: 66e0                : bne     $a7c4
0adf78 00a7c4: 2053                : movea.l (A3), A0
0adf79 00a7c6: 2f48 0008           : move.l  A0, ($8,A7)
0adfc8 00a7ca: 224b                : movea.l A3, A1
0adfc9 00a7cc: 2029 0008           : move.l  ($8,A1), D0
0adfca 00a7d0: 2c6c 04b4           : movea.l ($4b4,A4), A6
0adfcb 00a7d4: 4eae ff2e           : jsr     (-$d2,A6)
0adfcc 800f2e: 4e75                : rts
0adfcd 0adfcd [exec] freemem
0ae014 00a7d8: 266f 0008           : movea.l ($8,A7), A3
0ae015 00a7dc: 41ec 0d98           : lea     ($d98,A4), A0
0ae016 00a7e0: b7c8                : cmpa.l  A0, A3
0ae017 00a7e2: 66e0                : bne     $a7c4
0ae018 00a7c4: 2053                : movea.l (A3), A0
0ae019 00a7c6: 2f48 0008           : move.l  A0, ($8,A7)
0ae05e 00a7ca: 224b                : movea.l A3, A1
0ae05f 00a7cc: 2029 0008           : move.l  ($8,A1), D0
0ae060 00a7d0: 2c6c 04b4           : movea.l ($4b4,A4), A6
0ae061 00a7d4: 4eae ff2e           : jsr     (-$d2,A6)
0ae062 800f2e: 4e75                : rts
0ae063 0ae063 [exec] freemem
0ae0aa 00a7d8: 266f 0008           : movea.l ($8,A7), A3
0ae0ab 00a7dc: 41ec 0d98           : lea     ($d98,A4), A0
0ae0ac 00a7e0: b7c8                : cmpa.l  A0, A3
0ae0ad 00a7e2: 66e0                : bne     $a7c4
0ae0ae 00a7c4: 2053                : movea.l (A3), A0
0ae0af 00a7c6: 2f48 0008           : move.l  A0, ($8,A7)
0ae0f4 00a7ca: 224b                : movea.l A3, A1
0ae0f5 00a7cc: 2029 0008           : move.l  ($8,A1), D0
0ae0f6 00a7d0: 2c6c 04b4           : movea.l ($4b4,A4), A6
0ae0f7 00a7d4: 4eae ff2e           : jsr     (-$d2,A6)
0ae0f8 800f2e: 4e75                : rts
0ae0f9 0ae0f9 [exec] freemem
0ae140 00a7d8: 266f 0008           : movea.l ($8,A7), A3
0ae141 00a7dc: 41ec 0d98           : lea     ($d98,A4), A0
0ae142 00a7e0: b7c8                : cmpa.l  A0, A3
0ae143 00a7e2: 66e0                : bne     $a7c4
0ae144 00a7c4: 2053                : movea.l (A3), A0
0ae145 00a7c6: 2f48 0008           : move.l  A0, ($8,A7)
0ae18a 00a7ca: 224b                : movea.l A3, A1
0ae18b 00a7cc: 2029 0008           : move.l  ($8,A1), D0
0ae18c 00a7d0: 2c6c 04b4           : movea.l ($4b4,A4), A6
0ae18d 00a7d4: 4eae ff2e           : jsr     (-$d2,A6)
0ae18e 800f2e: 4e75                : rts
0ae18f 0ae18f [exec] freemem
0ae1d6 00a7d8: 266f 0008           : movea.l ($8,A7), A3
0ae1d7 00a7dc: 41ec 0d98           : lea     ($d98,A4), A0
0ae1d8 00a7e0: b7c8                : cmpa.l  A0, A3
0ae1d9 00a7e2: 66e0                : bne     $a7c4
0ae1da 00a7e4: 4cdf 4800           : movem.l (A7)+, A3/A6
0ae21d 00a7e8: 4e5d                : unlk    A5
0ae21e 00a7ea: 4e75                : rts
0ae21f 008f14: 4aac 0544           : tst.l   ($544,A4)
0ae220 008f18: 661c                : bne     $8f36
0ae221 008f1a: 4aac 0c3e           : tst.l   ($c3e,A4)
0ae266 008f1e: 6616                : bne     $8f36
0ae267 008f20: 2c6c 04bc           : movea.l ($4bc,A4), A6
0ae268 008f24: 4eae ffc4           : jsr     (-$3c,A6)
0ae269 801fc4: 4e75                : rts
0ae26a 0ae26a [dos] output
0ae26b 008f28: 2200                : move.l  D0, D1
0ae26c 008f2a: 41fa f624           : lea     (-$9dc,PC), A0; ($8550)
0ae2b3 008f2e: 2408                : move.l  A0, D2
0ae2b4 008f30: 7608                : moveq   #$8, D3
0ae2b5 008f32: 4eae ffd0           : jsr     (-$30,A6)
0ae2b6 801fd0: 4e75                : rts
0ae2b7 0ae2b7 [write] [ p[0m
0ae2b8 008f36: 4cdf 400c           : movem.l (A7)+, D2-D3/A6
0ae307 008f3a: 4e75                : rts
0ae308 0021a4: 2c78 0004           : movea.l $4.w, A6
0ae309 0021a8: 266e 0114           : movea.l ($114,A6), A3
0ae30a 0ae30a [read32] 801114,0080c000
0ae30b 0021ac: 224b                : movea.l A3, A1
0ae30c 0021ae: 202c 04cc           : move.l  ($4cc,A4), D0
0ae351 0021b2: 4eae fed4           : jsr     (-$12c,A6)
0ae352 800ed4: 4e75                : rts
0ae353 0ae353 [exec] setTaskPri
0ae354 0021b6: 226c 04c0           : movea.l ($4c0,A4), A1
0ae355 0021ba: 2009                : move.l  A1, D0
0ae356 0021bc: 6704                : beq     $21c2
0ae397 0021c2: 226c 04bc           : movea.l ($4bc,A4), A1
0ae398 0021c6: 4eae fe62           : jsr     (-$19e,A6)
0ae399 800e62: 4e75                : rts
0ae39a 0ae39a [exec] closeLibrary
0ae39b 0021ca: 202c 04a8           : move.l  ($4a8,A4), D0
0ae3de 0021ce: 224c                : movea.l A4, A1
0ae3df 0021d0: 93fc 0000 0000      : suba.l  #$0, A1
0ae3e0 0021d6: 2c78 0004           : movea.l $4.w, A6
0ae3e1 0021da: 2a6c 04b8           : movea.l ($4b8,A4), A5
0ae3e2 0021de: 241f                : move.l  (A7)+, D2
0ae423 0021e0: 2e4d                : movea.l A5, A7
0ae424 0021e2: 4eae ff2e           : jsr     (-$d2,A6)
0ae425 800f2e: 4e75                : rts
0ae426 0ae426 [exec] freemem
0ae427 0021e6: 2002                : move.l  D2, D0
0ae428 0021e8: 4e75                : rts
0ae429 000000: 0000 1600           : ori.b   #$0, D0
0ae46c 000004: 0080 1000 0000      : ori.l   #$10000000, D0
0ae46d 00000a: 2000                : move.l  D0, D0
0ae46e 00000c: 0000 0000           : ori.b   #$0, D0
0ae46f 000010: 0000 0000           : ori.b   #$0, D0
0ae470 000014: 0000 0000           : ori.b   #$0, D0
0ae471 000018: 0000 0000           : ori.b   #$0, D0
0ae472 00001c: 0000 0000           : ori.b   #$0, D0
0ae473 000020: 0000 0000           : ori.b   #$0, D0
0ae4b8 000024: 0000 0000           : ori.b   #$0, D0
0ae4b9 000028: 0000 0000           : ori.b   #$0, D0
0ae4ba 00002c: 0000 0000           : ori.b   #$0, D0
0ae4bb 000030: 0000 0000           : ori.b   #$0, D0
0ae4bc 000034: 0000 0000           : ori.b   #$0, D0
0ae4bd 000038: 0000 0000           : ori.b   #$0, D0
0ae4be 00003c: 0000 0000           : ori.b   #$0, D0
0ae4bf 000040: 0000 0000           : ori.b   #$0, D0
0ae500 000044: 0000 0000           : ori.b   #$0, D0
0ae501 000048: 0000 0000           : ori.b   #$0, D0
0ae502 00004c: 0000 0000           : ori.b   #$0, D0
0ae503 000050: 0000 0000           : ori.b   #$0, D0
0ae504 000054: 0000 0000           : ori.b   #$0, D0
0ae505 000058: 0000 0000           : ori.b   #$0, D0
0ae506 00005c: 0000 0000           : ori.b   #$0, D0
0ae507 000060: 0000 0000           : ori.b   #$0, D0
0ae548 000064: 0000 0000           : ori.b   #$0, D0
0ae549 000068: 0000 0000           : ori.b   #$0, D0
0ae54a 00006c: 0000 0000           : ori.b   #$0, D0
0ae54b 000070: 0000 0000           : ori.b   #$0, D0
0ae54c 000074: 0000 0000           : ori.b   #$0, D0
0ae54d 000078: 0000 0000           : ori.b   #$0, D0
0ae54e 00007c: 0000 0000           : ori.b   #$0, D0
0ae54f 000080: 0000 0000           : ori.b   #$0, D0
0ae590 000084: 0000 0000           : ori.b   #$0, D0
0ae591 000088: 0000 0000           : ori.b   #$0, D0
0ae592 00008c: 0000 0000           : ori.b   #$0, D0
0ae593 000090: 0000 0000           : ori.b   #$0, D0
0ae594 000094: 0000 0000           : ori.b   #$0, D0
0ae595 000098: 0000 0000           : ori.b   #$0, D0
0ae596 00009c: 0000 0000           : ori.b   #$0, D0
0ae597 0000a0: 0000 0000           : ori.b   #$0, D0
0ae5d8 0000a4: 0000 0000           : ori.b   #$0, D0
0ae5d9 0000a8: 0000 0000           : ori.b   #$0, D0
0ae5da 0000ac: 0000 0000           : ori.b   #$0, D0
0ae5db 0000b0: 0000 0000           : ori.b   #$0, D0
0ae5dc 0000b4: 0000 0000           : ori.b   #$0, D0
0ae5dd 0000b8: 0000 0000           : ori.b   #$0, D0
0ae5de 0000bc: 0000 0000           : ori.b   #$0, D0
0ae5df 0000c0: 0000 0000           : ori.b   #$0, D0
0ae620 0000c4: 0000 0000           : ori.b   #$0, D0
0ae621 0000c8: 0000 0000           : ori.b   #$0, D0
0ae622 0000cc: 0000 0000           : ori.b   #$0, D0
0ae623 0000d0: 0000 0000           : ori.b   #$0, D0
0ae624 0000d4: 0000 0000           : ori.b   #$0, D0
0ae625 0000d8: 0000 0000           : ori.b   #$0, D0
0ae626 0000dc: 0000 0000           : ori.b   #$0, D0
0ae627 0000e0: 0000 0000           : ori.b   #$0, D0
0ae668 0000e4: 0000 0000           : ori.b   #$0, D0
0ae669 0000e8: 0000 0000           : ori.b   #$0, D0
0ae66a 0000ec: 0000 0000           : ori.b   #$0, D0
0ae66b 0000f0: 0000 0000           : ori.b   #$0, D0
0ae66c 0000f4: 0000 0000           : ori.b   #$0, D0
0ae66d 0000f8: 0000 0000           : ori.b   #$0, D0
0ae66e 0000fc: 0000 0000           : ori.b   #$0, D0
0ae66f 000100: 0000 0000           : ori.b   #$0, D0
0ae6b0 000104: 0000 0000           : ori.b   #$0, D0
0ae6b1 000108: 0000 0000           : ori.b   #$0, D0
0ae6b2 00010c: 0000 0000           : ori.b   #$0, D0
0ae6b3 000110: 0000 0000           : ori.b   #$0, D0
0ae6b4 000114: 0000 0000           : ori.b   #$0, D0
0ae6b5 000118: 0000 0000           : ori.b   #$0, D0
0ae6b6 00011c: 0000 0000           : ori.b   #$0, D0
0ae6b7 000120: 0000 0000           : ori.b   #$0, D0
0ae6f8 000124: 0000 0000           : ori.b   #$0, D0
0ae6f9 000128: 0000 0000           : ori.b   #$0, D0
0ae6fa 00012c: 0000 0000           : ori.b   #$0, D0
0ae6fb 000130: 0000 0000           : ori.b   #$0, D0
0ae6fc 000134: 0000 0000           : ori.b   #$0, D0
0ae6fd 000138: 0000 0000           : ori.b   #$0, D0
0ae6fe 00013c: 0000 0000           : ori.b   #$0, D0
0ae6ff 000140: 0000 0000           : ori.b   #$0, D0
0ae740 000144: 0000 0000           : ori.b   #$0, D0
0ae741 000148: 0000 0000           : ori.b   #$0, D0
0ae742 00014c: 0000 0000           : ori.b   #$0, D0
0ae743 000150: 0000 0000           : ori.b   #$0, D0
0ae744 000154: 0000 0000           : ori.b   #$0, D0
0ae745 000158: 0000 0000           : ori.b   #$0, D0
0ae746 00015c: 0000 0000           : ori.b   #$0, D0
0ae747 000160: 0000 0000           : ori.b   #$0, D0
0ae788 000164: 0000 0000           : ori.b   #$0, D0
0ae789 000168: 0000 0000           : ori.b   #$0, D0
0ae78a 00016c: 0000 0000           : ori.b   #$0, D0
0ae78b 000170: 0000 0000           : ori.b   #$0, D0
0ae78c 000174: 0000 0000           : ori.b   #$0, D0
0ae78d 000178: 0000 0000           : ori.b   #$0, D0
0ae78e 00017c: 0000 0000           : ori.b   #$0, D0
0ae78f 000180: 0000 0000           : ori.b   #$0, D0
0ae7d0 000184: 0000 0000           : ori.b   #$0, D0
0ae7d1 000188: 0000 0000           : ori.b   #$0, D0
0ae7d2 00018c: 0000 0000           : ori.b   #$0, D0
0ae7d3 000190: 0000 0000           : ori.b   #$0, D0
0ae7d4 000194: 0000 0000           : ori.b   #$0, D0
0ae7d5 000198: 0000 0000           : ori.b   #$0, D0
0ae7d6 00019c: 0000 0000           : ori.b   #$0, D0
0ae7d7 0001a0: 0000 0000           : ori.b   #$0, D0
0ae818 0001a4: 0000 0000           : ori.b   #$0, D0
0ae819 0001a8: 0000 0000           : ori.b   #$0, D0
0ae81a 0001ac: 0000 0000           : ori.b   #$0, D0
0ae81b 0001b0: 0000 0000           : ori.b   #$0, D0
0ae81c 0001b4: 0000 0000           : ori.b   #$0, D0
0ae81d 0001b8: 0000 0000           : ori.b   #$0, D0
0ae81e 0001bc: 0000 0000           : ori.b   #$0, D0
0ae81f 0001c0: 0000 0000           : ori.b   #$0, D0
0ae860 0001c4: 0000 0000           : ori.b   #$0, D0
0ae861 0001c8: 0000 0000           : ori.b   #$0, D0
0ae862 0001cc: 0000 0000           : ori.b   #$0, D0
0ae863 0001d0: 0000 0000           : ori.b   #$0, D0
0ae864 0001d4: 0000 0000           : ori.b   #$0, D0
0ae865 0001d8: 0000 0000           : ori.b   #$0, D0
0ae866 0001dc: 0000 0000           : ori.b   #$0, D0
0ae867 0001e0: 0000 0000           : ori.b   #$0, D0
0ae8a8 0001e4: 0000 0000           : ori.b   #$0, D0
0ae8a9 0001e8: 0000 0000           : ori.b   #$0, D0
0ae8aa 0001ec: 0000 0000           : ori.b   #$0, D0
0ae8ab 0001f0: 0000 0000           : ori.b   #$0, D0
0ae8ac 0001f4: 0000 0000           : ori.b   #$0, D0
0ae8ad 0001f8: 0000 0000           : ori.b   #$0, D0
0ae8ae 0001fc: 0000 0000           : ori.b   #$0, D0
0ae8af 000200: 6500 736b           : bcs     $756d
0ae8f4 000204: 6964                : bvs     $26a
0ae8f5 000206: 2e6c 6861           : movea.l ($6861,A4), A7
0ae8f6 00020a: 0000 0000           : ori.b   #$0, D0
0ae8f7 00020e: 0000 0000           : ori.b   #$0, D0
0ae8f8 000212: 0000 0000           : ori.b   #$0, D0
0ae8f9 000216: 0000 0000           : ori.b   #$0, D0
0ae8fa 00021a: 0000 0000           : ori.b   #$0, D0
0ae93b 00021e: 0000 0000           : ori.b   #$0, D0
0ae93c 000222: 0000 0000           : ori.b   #$0, D0
0ae93d 000226: 0000 0000           : ori.b   #$0, D0
0ae93e 00022a: 0000 0000           : ori.b   #$0, D0
0ae93f 00022e: 0000 0000           : ori.b   #$0, D0
0ae940 000232: 0000 0000           : ori.b   #$0, D0
0ae941 000236: 0000 0000           : ori.b   #$0, D0
0ae942 00023a: 0000 0000           : ori.b   #$0, D0
0ae983 00023e: 0000 0000           : ori.b   #$0, D0
0ae984 000242: 0000 0000           : ori.b   #$0, D0
0ae985 000246: 0000 0000           : ori.b   #$0, D0
0ae986 00024a: 0000 0000           : ori.b   #$0, D0
0ae987 00024e: 0000 0000           : ori.b   #$0, D0
0ae988 000252: 0000 0000           : ori.b   #$0, D0
0ae989 000256: 0000 0000           : ori.b   #$0, D0
0ae98a 00025a: 0000 0000           : ori.b   #$0, D0
0ae9cb 00025e: 0000 0000           : ori.b   #$0, D0
0ae9cc 000262: 0000 0000           : ori.b   #$0, D0
0ae9cd 000266: 0000 0000           : ori.b   #$0, D0
0ae9ce 00026a: 0000 0000           : ori.b   #$0, D0
0ae9cf 00026e: 0000 0000           : ori.b   #$0, D0
0ae9d0 000272: 0000 0000           : ori.b   #$0, D0
0ae9d1 000276: 0000 0000           : ori.b   #$0, D0
0ae9d2 00027a: 0000 0000           : ori.b   #$0, D0
0aea13 00027e: 0000 0000           : ori.b   #$0, D0
0aea14 000282: 0000 0000           : ori.b   #$0, D0
0aea15 000286: 0000 0000           : ori.b   #$0, D0
0aea16 00028a: 0000 0000           : ori.b   #$0, D0
0aea17 00028e: 0000 0000           : ori.b   #$0, D0
0aea18 000292: 0000 0000           : ori.b   #$0, D0
0aea19 000296: 0000 0000           : ori.b   #$0, D0
0aea1a 00029a: 0000 0000           : ori.b   #$0, D0
0aea5b 00029e: 0000 0000           : ori.b   #$0, D0
0aea5c 0002a2: 0000 0000           : ori.b   #$0, D0
0aea5d 0002a6: 0000 0000           : ori.b   #$0, D0
0aea5e 0002aa: 0000 0000           : ori.b   #$0, D0
0aea5f 0002ae: 0000 0000           : ori.b   #$0, D0
0aea60 0002b2: 0000 0000           : ori.b   #$0, D0
0aea61 0002b6: 0000 0000           : ori.b   #$0, D0
0aea62 0002ba: 0000 0000           : ori.b   #$0, D0
0aeaa3 0002be: 0000 0000           : ori.b   #$0, D0
0aeaa4 0002c2: 0000 0000           : ori.b   #$0, D0
0aeaa5 0002c6: 0000 0000           : ori.b   #$0, D0
0aeaa6 0002ca: 0000 0000           : ori.b   #$0, D0
0aeaa7 0002ce: 0000 0000           : ori.b   #$0, D0
0aeaa8 0002d2: 0000 0000           : ori.b   #$0, D0
0aeaa9 0002d6: 0000 0000           : ori.b   #$0, D0
0aeaaa 0002da: 0000 0000           : ori.b   #$0, D0
0aeaeb 0002de: 0000 0000           : ori.b   #$0, D0
0aeaec 0002e2: 0000 0000           : ori.b   #$0, D0
0aeaed 0002e6: 0000 0000           : ori.b   #$0, D0
0aeaee 0002ea: 0000 0000           : ori.b   #$0, D0
0aeaef 0002ee: 0000 0000           : ori.b   #$0, D0
0aeaf0 0002f2: 0000 0000           : ori.b   #$0, D0
0aeaf1 0002f6: 0000 0000           : ori.b   #$0, D0
0aeaf2 0002fa: 0000 0000           : ori.b   #$0, D0
0aeb33 0002fe: 0000 0000           : ori.b   #$0, D0
0aeb34 000302: 0000 0000           : ori.b   #$0, D0
0aeb35 000306: 0000 0000           : ori.b   #$0, D0
0aeb36 00030a: 0000 0000           : ori.b   #$0, D0
0aeb37 00030e: 0000 0000           : ori.b   #$0, D0
0aeb38 000312: 0000 0000           : ori.b   #$0, D0
0aeb39 000316: 0000 0000           : ori.b   #$0, D0
0aeb3a 00031a: 0000 0000           : ori.b   #$0, D0
0aeb7b 00031e: 0000 0000           : ori.b   #$0, D0
0aeb7c 000322: 0000 0000           : ori.b   #$0, D0
0aeb7d 000326: 0000 0000           : ori.b   #$0, D0
0aeb7e 00032a: 0000 0000           : ori.b   #$0, D0
0aeb7f 00032e: 0000 0000           : ori.b   #$0, D0
0aeb80 000332: 0000 0000           : ori.b   #$0, D0
0aeb81 000336: 0000 0000           : ori.b   #$0, D0
0aeb82 00033a: 0000 0000           : ori.b   #$0, D0
0aebc3 00033e: 0000 0000           : ori.b   #$0, D0
0aebc4 000342: 0000 0000           : ori.b   #$0, D0
0aebc5 000346: 0000 0000           : ori.b   #$0, D0
0aebc6 00034a: 0000 0000           : ori.b   #$0, D0
0aebc7 00034e: 0000 0000           : ori.b   #$0, D0
0aebc8 000352: 0000 0000           : ori.b   #$0, D0
0aebc9 000356: 0000 0000           : ori.b   #$0, D0
0aebca 00035a: 0000 0000           : ori.b   #$0, D0
0aec0b 00035e: 0000 0000           : ori.b   #$0, D0
0aec0c 000362: 0000 0000           : ori.b   #$0, D0
0aec0d 000366: 0000 0000           : ori.b   #$0, D0
0aec0e 00036a: 0000 0000           : ori.b   #$0, D0
0aec0f 00036e: 0000 0000           : ori.b   #$0, D0
0aec10 000372: 0000 0000           : ori.b   #$0, D0
0aec11 000376: 0000 0000           : ori.b   #$0, D0
0aec12 00037a: 0000 0000           : ori.b   #$0, D0
0aec53 00037e: 0000 0000           : ori.b   #$0, D0
0aec54 000382: 0000 0000           : ori.b   #$0, D0
0aec55 000386: 0000 0000           : ori.b   #$0, D0
0aec56 00038a: 0000 0000           : ori.b   #$0, D0
0aec57 00038e: 0000 0000           : ori.b   #$0, D0
0aec58 000392: 0000 0000           : ori.b   #$0, D0
0aec59 000396: 0000 0000           : ori.b   #$0, D0
0aec5a 00039a: 0000 0000           : ori.b   #$0, D0
0aec9b 00039e: 0000 0000           : ori.b   #$0, D0
0aec9c 0003a2: 0000 0000           : ori.b   #$0, D0
0aec9d 0003a6: 0000 0000           : ori.b   #$0, D0
0aec9e 0003aa: 0000 0000           : ori.b   #$0, D0
0aec9f 0003ae: 0000 0000           : ori.b   #$0, D0
0aeca0 0003b2: 0000 0000           : ori.b   #$0, D0
0aeca1 0003b6: 0000 0000           : ori.b   #$0, D0
0aeca2 0003ba: 0000 0000           : ori.b   #$0, D0
0aece3 0003be: 0000 0000           : ori.b   #$0, D0
0aece4 0003c2: 0000 0000           : ori.b   #$0, D0
0aece5 0003c6: 0000 0000           : ori.b   #$0, D0
0aece6 0003ca: 0000 0000           : ori.b   #$0, D0
0aece7 0003ce: 0000 0000           : ori.b   #$0, D0
0aece8 0003d2: 0000 0000           : ori.b   #$0, D0
0aece9 0003d6: 0000 0000           : ori.b   #$0, D0
0aecea 0003da: 0000 0000           : ori.b   #$0, D0
0aed2b 0003de: 0000 0000           : ori.b   #$0, D0
0aed2c 0003e2: 0000 0000           : ori.b   #$0, D0
0aed2d 0003e6: 0000 0000           : ori.b   #$0, D0
0aed2e 0003ea: 0000 0000           : ori.b   #$0, D0
0aed2f 0003ee: 0000 0000           : ori.b   #$0, D0
0aed30 0003f2: 0000 0000           : ori.b   #$0, D0
0aed31 0003f6: 0000 0000           : ori.b   #$0, D0
0aed32 0003fa: 0000 0000           : ori.b   #$0, D0
0aed73 0003fe: 0000 0000           : ori.b   #$0, D0
0aed74 000402: 0000 0000           : ori.b   #$0, D0
0aed75 000406: 0000 0000           : ori.b   #$0, D0
0aed76 00040a: 0000 0000           : ori.b   #$0, D0
0aed77 00040e: 0000 0000           : ori.b   #$0, D0
0aed78 000412: 0000 0000           : ori.b   #$0, D0
0aed79 000416: 0000 0000           : ori.b   #$0, D0
0aed7a 00041a: 0000 0000           : ori.b   #$0, D0
0aedbb 00041e: 0000 0000           : ori.b   #$0, D0
0aedbc 000422: 0000 0000           : ori.b   #$0, D0
0aedbd 000426: 0000 0000           : ori.b   #$0, D0
0aedbe 00042a: 0000 0000           : ori.b   #$0, D0
0aedbf 00042e: 0000 0000           : ori.b   #$0, D0
0aedc0 000432: 0000 0000           : ori.b   #$0, D0
0aedc1 000436: 0000 0000           : ori.b   #$0, D0
0aedc2 00043a: 0000 0000           : ori.b   #$0, D0
0aee03 00043e: 0000 0000           : ori.b   #$0, D0
0aee04 000442: 0000 0000           : ori.b   #$0, D0
0aee05 000446: 0000 0000           : ori.b   #$0, D0
0aee06 00044a: 0000 0000           : ori.b   #$0, D0
0aee07 00044e: 0000 0000           : ori.b   #$0, D0
0aee08 000452: 0000 0000           : ori.b   #$0, D0
0aee09 000456: 0000 0000           : ori.b   #$0, D0
0aee0a 00045a: 0000 0000           : ori.b   #$0, D0
0aee4b 00045e: 0000 0000           : ori.b   #$0, D0
0aee4c 000462: 0000 0000           : ori.b   #$0, D0
0aee4d 000466: 0000 0000           : ori.b   #$0, D0
0aee4e 00046a: 0000 0000           : ori.b   #$0, D0
0aee4f 00046e: 0000 0000           : ori.b   #$0, D0
0aee50 000472: 0000 0000           : ori.b   #$0, D0
0aee51 000476: 0000 0000           : ori.b   #$0, D0
0aee52 00047a: 0000 0000           : ori.b   #$0, D0
0aee93 00047e: 0000 0000           : ori.b   #$0, D0
0aee94 000482: 0000 0000           : ori.b   #$0, D0
0aee95 000486: 0000 0000           : ori.b   #$0, D0
0aee96 00048a: 0000 0000           : ori.b   #$0, D0
0aee97 00048e: 0000 0000           : ori.b   #$0, D0
0aee98 000492: 0000 0000           : ori.b   #$0, D0
0aee99 000496: 0000 0000           : ori.b   #$0, D0
0aee9a 00049a: 0000 0000           : ori.b   #$0, D0
0aeedb 00049e: 0000 0000           : ori.b   #$0, D0
0aeedc 0004a2: 0000 0000           : ori.b   #$0, D0
0aeedd 0004a6: 0000 0000           : ori.b   #$0, D0
0aeede 0004aa: 0000 0000           : ori.b   #$0, D0
0aeedf 0004ae: 0000 0000           : ori.b   #$0, D0
0aeee0 0004b2: 0000 0000           : ori.b   #$0, D0
0aeee1 0004b6: 0000 0000           : ori.b   #$0, D0
0aeee2 0004ba: 0000 0000           : ori.b   #$0, D0
0aef23 0004be: 0000 0000           : ori.b   #$0, D0
0aef24 0004c2: 0000 0000           : ori.b   #$0, D0
0aef25 0004c6: 0000 0000           : ori.b   #$0, D0
0aef26 0004ca: 0000 0000           : ori.b   #$0, D0
0aef27 0004ce: 0000 0000           : ori.b   #$0, D0
0aef28 0004d2: 0000 0000           : ori.b   #$0, D0
0aef29 0004d6: 0000 0000           : ori.b   #$0, D0
0aef2a 0004da: 0000 0000           : ori.b   #$0, D0
0aef6b 0004de: 0000 0000           : ori.b   #$0, D0
0aef6c 0004e2: 0000 0000           : ori.b   #$0, D0
0aef6d 0004e6: 0000 0000           : ori.b   #$0, D0
0aef6e 0004ea: 0000 0000           : ori.b   #$0, D0
0aef6f 0004ee: 0000 0000           : ori.b   #$0, D0
0aef70 0004f2: 0000 0000           : ori.b   #$0, D0
0aef71 0004f6: 0000 0000           : ori.b   #$0, D0
0aef72 0004fa: 0000 0000           : ori.b   #$0, D0
0aefb3 0004fe: 0000 0000           : ori.b   #$0, D0
0aefb4 000502: 0000 0000           : ori.b   #$0, D0
0aefb5 000506: 0000 0000           : ori.b   #$0, D0
0aefb6 00050a: 0000 0000           : ori.b   #$0, D0
0aefb7 00050e: 0000 0000           : ori.b   #$0, D0
0aefb8 000512: 0000 0000           : ori.b   #$0, D0
0aefb9 000516: 0000 0000           : ori.b   #$0, D0
0aefba 00051a: 0000 0000           : ori.b   #$0, D0
0aeffb 00051e: 0000 0000           : ori.b   #$0, D0
0aeffc 000522: 0000 0000           : ori.b   #$0, D0
0aeffd 000526: 0000 0000           : ori.b   #$0, D0
0aeffe 00052a: 0000 0000           : ori.b   #$0, D0
0aefff 00052e: 0000 0000           : ori.b   #$0, D0
0af000 000532: 0000 0000           : ori.b   #$0, D0
0af001 000536: 0000 0000           : ori.b   #$0, D0
0af002 00053a: 0000 0000           : ori.b   #$0, D0
0af043 00053e: 0000 0000           : ori.b   #$0, D0
0af044 000542: 0000 0000           : ori.b   #$0, D0
0af045 000546: 0000 0000           : ori.b   #$0, D0
0af046 00054a: 0000 0000           : ori.b   #$0, D0
0af047 00054e: 0000 0000           : ori.b   #$0, D0
0af048 000552: 0000 0000           : ori.b   #$0, D0
0af049 000556: 0000 0000           : ori.b   #$0, D0
0af04a 00055a: 0000 0000           : ori.b   #$0, D0
0af08b 00055e: 0000 0000           : ori.b   #$0, D0
